brokered_by,status,price,bedroom,bathroom,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
82387,for_sale,55000,3,2,0.09,1972677,Catano,"Puerto Rico",00962,1250.0,NULL
82387,for_sale,77000,3,2,0.09,1843431,Bayamon,"Puerto Rico",00957,1149.0,NULL
82387,for_sale,102000,3,2,0.09,151180,Bayamon,"Puerto Rico",00957,1200.0,NULL
82387,for_sale,115000,4,1,0.1,1446292,Guaynabo,"Puerto Rico",00969,1200.0,NULL
82387,for_sale,215000,4,2,0.05,1136703,"San Juan","Puerto Rico",00926,2100.0,NULL
82387,for_sale,385000,7,4,0.29,115955,Guaynabo,"Puerto Rico",00966,3900.0,NULL
82388,for_sale,497500,3,1,17.32,525693,Claverack,"New York",12521,1400.0,NULL
82585,for_sale,137800,2,1,0.15,519738,Warwick,"Rhode Island",02889,628.0,NULL
82585,for_sale,180200,2,1,0.07,1011161,Cranston,"Rhode Island",02920,816.0,2006-07-24
82585,for_sale,187000,3,2,1.2,984815,Hopkinton,"Rhode Island",02832,1472.0,NULL
82587,for_sale,59200,6,2,0.27,386862,"Valley Falls","New York",12185,2522.0,2007-05-04
82590,for_sale,147700,3,1,0.77,1142601,Winchester,"New Hampshire",03470,1767.0,NULL
82590,for_sale,202500,4,2,0.25,596868,Somersworth,"New Hampshire",03878,2080.0,2004-05-11
82609,for_sale,679000,3,3,0.05,1245845,Boston,Massachusetts,02126,1469.0,NULL
82609,for_sale,925000,2,2,0.03,491519,Boston,Massachusetts,02127,1100.0,2019-05-03
82609,for_sale,995000,4,4,0.84,1486411,Acton,Massachusetts,01720,4325.0,1990-03-30
82650,for_sale,789000,2,3,0.36,1883948,Haverhill,Massachusetts,01832,2514.0,NULL
82650,for_sale,849900,4,3,1.77,496509,"North Andover",Massachusetts,01845,2744.0,NULL
82734,for_sale,1295000,3,3,0.34,1140328,"Saint Thomas","Virgin Islands",00802,NULL,NULL
82735,for_sale,580000,6,2,0.12,171311,Brockton,Massachusetts,02301,3005.0,1996-11-12
82767,for_sale,26500,6,1,1.6,1428435,Brownville,Maine,04414,1906.0,NULL
82767,for_sale,83300,3,2,1.3,385306,Nobleboro,Maine,04555,1536.0,NULL
82797,for_sale,56200,3,2,0.6,326060,Norwich,Connecticut,06360,1334.0,2001-07-31
82797,for_sale,116600,3,2,0.13,271116,Hartford,Connecticut,06114,1546.0,NULL
82797,for_sale,125100,3,2,0.23,918317,Bloomfield,Connecticut,06002,1100.0,2002-10-11
82797,for_sale,127200,3,2,0.13,590843,Hartford,Connecticut,06112,1584.0,NULL
82797,for_sale,127200,4,2,0.2,221680,Watertown,Connecticut,06795,1492.0,2006-09-01
82797,for_sale,140000,5,2,0.26,1438132,Manchester,Connecticut,06042,1294.0,2005-10-18
82797,for_sale,209100,7,3,0.15,787932,Hartford,Connecticut,06106,3642.0,NULL
82797,for_sale,243800,3,4,1.8,1407553,Bethlehem,Connecticut,06751,2780.0,1995-04-04
82811,for_sale,649900,4,3,2.58,99894,Cumberland,Maine,04021,3084.0,NULL
82827,for_sale,60000,2,1,0.07,881673,Isabela,"Puerto Rico",00662,700.0,NULL
82827,for_sale,2500000,6,5,0.49,268638,"San Juan","Puerto Rico",00927,6000.0,NULL
82827,for_sale,12000000,4,7,0.37,1189423,Dorado,"Puerto Rico",00646,7096.0,NULL
82828,for_sale,295000,3,2,0.42,595729,Gurabo,"Puerto Rico",00778,2000.0,NULL
82828,for_sale,769000,4,4,0.31,1838708,Caguas,"Puerto Rico",00726,3947.0,NULL
82828,for_sale,895000,3,2,0.2,1254712,Guaynabo,"Puerto Rico",00969,3000.0,NULL
82946,for_sale,964900,3,3,1,1660714,"Marstons Mills",Massachusetts,02648,2823.0,1997-08-15
82967,for_sale,1479900,4,4,1.31,1879523,Holliston,Massachusetts,01746,4077.0,NULL
82973,for_sale,719900,6,5,1.26,1527044,"North Smithfield","Rhode Island",02896,3500.0,2015-11-03
83014,for_sale,187500,2,1,0.5,6999,Smithfield,"Rhode Island",02917,1232.0,2020-07-27
83014,for_sale,339900,6,3,0.16,1520485,Providence,"Rhode Island",02909,3552.0,NULL
83014,for_sale,349900,3,1,0.17,1637447,Warwick,"Rhode Island",02889,1123.0,2014-07-23
83019,for_sale,269900,4,2,0.25,191108,Manchester,Connecticut,06042,1456.0,2016-07-27
83057,for_sale,98000,3,2,0.3,1369276,"Port Henry","New York",12974,1359.0,2021-07-07
83099,for_sale,499999,3,2,0.11,1564017,Malden,Massachusetts,02148,1634.0,NULL
83116,for_sale,40000,4,2,0.26,1530940,Hartford,Connecticut,06106,1566.0,NULL
83116,for_sale,214900,5,3,0.21,167787,Hartford,Connecticut,06112,2291.0,NULL
83116,for_sale,259900,2,2,0.28,269937,Meriden,Connecticut,06450,1232.0,2021-12-03
83150,for_sale,259000,2,1,0.13,1308988,Worcester,Massachusetts,01602,1345.0,2000-02-16
83150,for_sale,360000,2,1,0.44,14528,Holliston,Massachusetts,01746,844.0,1986-06-26
83150,for_sale,390000,2,1,0.38,1229356,Mashpee,Massachusetts,02649,960.0,2000-06-30
83150,for_sale,429900,3,2,2.22,131967,Middleboro,Massachusetts,02346,1560.0,2006-01-23
83150,for_sale,474900,3,2,0.3,1708454,Hyannis,Massachusetts,02601,1916.0,NULL
83150,for_sale,479900,2,1,0.23,1285865,"South Yarmouth",Massachusetts,02664,864.0,2003-09-18
83150,for_sale,499900,3,2,0.21,653239,Framingham,Massachusetts,01701,1532.0,2009-03-31
83150,for_sale,519000,4,2,0.72,595608,Hopedale,Massachusetts,01747,2326.0,1982-09-14
83150,for_sale,565000,3,3,2.82,439824,Uxbridge,Massachusetts,01569,2868.0,2005-05-27
83150,for_sale,629900,2,2,0.01,1395048,Brewster,Massachusetts,02631,1500.0,NULL
83150,for_sale,898577,2,3,0.09,13930,"New Seabury",Massachusetts,02649,1595.0,NULL
83150,for_sale,899000,5,5,0.8,1729474,Raynham,Massachusetts,02767,4000.0,1989-07-18
83150,for_sale,899900,5,4,0.42,114736,Framingham,Massachusetts,01701,4279.0,2000-01-18
83150,for_sale,925000,3,1,0.15,1296992,Popponesset,Massachusetts,02649,728.0,NULL
83150,for_sale,929900,4,4,0.52,1668210,Medway,Massachusetts,02053,3697.0,2006-05-16
83150,for_sale,939000,4,3,0.12,1548323,Watertown,Massachusetts,02472,2523.0,NULL
83150,for_sale,996019,3,3,0.15,522472,"New Seabury",Massachusetts,02649,2121.0,NULL
83150,for_sale,1023365,2,3,0.08,1394845,Mashpee,Massachusetts,02649,1535.0,NULL
83150,for_sale,1050000,3,2,0.14,793876,Watertown,Massachusetts,02472,2160.0,NULL
83150,for_sale,1050112,3,3,0.1,1088427,"New Seabury",Massachusetts,02649,1960.0,NULL
83150,for_sale,1051475,3,3,0.13,595958,"New Seabury",Massachusetts,02649,2144.0,NULL
83150,for_sale,1071418,3,3,0.12,914418,"New Seabury",Massachusetts,02649,2349.0,NULL
83150,for_sale,1098957,3,3,0.1,1272715,Mashpee,Massachusetts,02649,1960.0,NULL
83150,for_sale,1145432,3,3,0.1,1244521,Mashpee,Massachusetts,02649,2121.0,NULL
83150,for_sale,1150076,3,3,0.1,1296995,Mashpee,Massachusetts,02649,2129.0,NULL
83150,for_sale,1181894,2,3,0.13,1136926,Mashpee,Massachusetts,02649,1662.0,NULL
83150,for_sale,1699000,8,3,0.3,1784416,Watertown,Massachusetts,02472,4146.0,NULL
83150,for_sale,2150000,3,2,0.02,1310211,Boston,Massachusetts,02116,2138.0,NULL
83263,for_sale,174500,3,1,0.11,1652876,Torrington,Connecticut,06790,1066.0,NULL
83263,for_sale,205000,4,2,0.33,360730,Torrington,Connecticut,06790,804.0,2000-05-04
83263,for_sale,219000,4,2,0.34,840856,Torrington,Connecticut,06790,1534.0,2020-05-18
83263,for_sale,229000,3,2,0.2,697238,Torrington,Connecticut,06790,1488.0,2010-10-27
83271,for_sale,479900,3,2,7.9,27902,Bridgewater,Massachusetts,02324,2448.0,2001-05-17
83272,for_sale,315000,3,2,0.15,1670484,Coventry,"Rhode Island",02816,1070.0,2015-11-02
83272,for_sale,320000,4,2,0.12,385475,"New Bedford",Massachusetts,02740,1766.0,NULL
83272,for_sale,350000,3,2,0.11,1815653,Cranston,"Rhode Island",02907,1635.0,2019-05-29
83272,for_sale,360000,3,1,0.24,290418,Cumberland,"Rhode Island",02864,1577.0,2003-05-19
83272,for_sale,374900,3,3,2.27,743738,Blackstone,Massachusetts,01504,1740.0,2004-11-04
83272,for_sale,379900,6,2,0.22,198957,Attleboro,Massachusetts,02703,1850.0,NULL
83272,for_sale,385000,3,1,0.28,1645883,Wareham,Massachusetts,02571,1072.0,2004-11-30
83272,for_sale,590000,8,3,0.09,1784485,Pawtucket,"Rhode Island",02860,3200.0,NULL
83272,for_sale,595000,2,2,2.48,1728129,Scituate,"Rhode Island",02857,2042.0,2005-12-01
83272,for_sale,749900,4,4,0.62,1978622,Attleboro,Massachusetts,02703,2900.0,NULL
83272,for_sale,1250000,4,3,2.01,919944,Carlisle,Massachusetts,01741,3279.0,2000-08-01
83365,for_sale,429999,1,2,8.86,755684,Montauk,"New York",11954,NULL,NULL
83386,for_sale,495000,5,2,0.39,606345,Taunton,Massachusetts,02780,1576.0,2007-06-08
83418,for_sale,140000,3,1,0.16,1354370,Plainville,Connecticut,06062,912.0,2006-10-03
83418,for_sale,195000,3,2,1.2,1007323,Salem,Connecticut,06420,1232.0,2000-08-31
83418,for_sale,260000,4,2,0.69,1037703,Vernon,Connecticut,06066,2476.0,NULL
83418,for_sale,290000,3,3,1.38,312658,Avon,Connecticut,06001,1498.0,NULL
83419,for_sale,400000,4,3,0.58,437735,Plymouth,Massachusetts,02360,3190.0,NULL
83423,for_sale,599900,5,6,0.51,549976,"West Hartford",Connecticut,06117,3848.0,2016-04-05
83430,for_sale,654900,4,3,2,1857454,Taunton,Massachusetts,02718,2240.0,NULL
83455,for_sale,174000,3,1,0.23,453381,Coventry,Connecticut,06238,1258.0,2018-10-02
83455,for_sale,248900,3,2,0.29,524186,Groton,Connecticut,06340,1002.0,2019-09-23
83455,for_sale,415000,3,3,0.28,1400214,Torrington,Connecticut,06790,1884.0,2021-01-21
83456,for_sale,928000,3,2,0.08,1427797,Somerville,Massachusetts,02145,1005.0,2004-08-31
83524,for_sale,70000,1,1,0.07,1614733,Wells,Maine,04090,264.0,NULL
83524,for_sale,74900,1,1,0.07,1614732,Wells,Maine,04090,264.0,NULL
83524,for_sale,84900,3,1,0.07,1007172,Sherman,Maine,04776,2220.0,NULL
83524,for_sale,115000,3,2,1,984876,"West Paris",Maine,04289,1500.0,NULL
83524,for_sale,115000,4,2,0.37,270199,"Livermore Falls",Maine,04254,1658.0,NULL
83524,for_sale,125000,6,4,0.14,765444,"Livermore Falls",Maine,04254,2850.0,NULL
83524,for_sale,139000,2,1,3,410956,Sherman,Maine,04776,1470.0,NULL
83524,for_sale,345000,4,2,0.23,523669,Lewiston,Maine,04240,1952.0,2015-05-04
83577,for_sale,160000,3,1,0.15,1106331,Cranston,"Rhode Island",02920,1024.0,NULL
83577,for_sale,275000,2,1,0.13,1114887,Pawtucket,"Rhode Island",02861,896.0,2013-06-03
83577,for_sale,279900,3,1,0.11,1383548,Pawtucket,"Rhode Island",02861,896.0,2019-11-06
83577,for_sale,280000,3,2,0.09,1105292,Cranston,"Rhode Island",02910,1128.0,2020-07-27
83577,for_sale,290000,3,1,0.04,1793742,Cranston,"Rhode Island",02910,1664.0,2017-12-27
83577,for_sale,305000,3,1,0.1,1584757,Pawtucket,"Rhode Island",02860,1584.0,1991-10-15
83577,for_sale,309000,2,2,0.16,828708,Warwick,"Rhode Island",02889,1279.0,NULL
83577,for_sale,310000,3,1,0.11,296695,Pawtucket,"Rhode Island",02860,1092.0,2013-08-16
83577,for_sale,323900,3,1,0.11,1637493,Cranston,"Rhode Island",02910,1242.0,2017-05-26
83577,for_sale,325000,1,2,0.08,1367662,Pawtucket,"Rhode Island",02860,6144.0,NULL
83577,for_sale,339000,3,2,0.09,765536,Cranston,"Rhode Island",02910,1344.0,2020-09-08
83577,for_sale,375000,6,2,0.06,1260115,Providence,"Rhode Island",02909,4671.0,2008-06-26
83577,for_sale,399900,7,3,0.09,166908,Providence,"Rhode Island",02907,4190.0,2016-12-28
83577,for_sale,405000,6,3,0.13,415174,Pawtucket,"Rhode Island",02861,3400.0,NULL
83577,for_sale,410000,3,2,0.29,1312106,Johnston,"Rhode Island",02919,1038.0,2019-08-30
83577,for_sale,439900,3,2,0.31,794885,Johnston,"Rhode Island",02919,1911.0,2016-09-27
83577,for_sale,475000,6,2,0.1,871418,Providence,"Rhode Island",02908,5048.0,2020-08-27
83577,for_sale,559900,3,2,1.29,91791,"North Kingstown","Rhode Island",02852,1100.0,NULL
83608,for_sale,39900,2,2,2.9,1560895,Granville,"New York",12832,938.0,NULL
83620,for_sale,650000,3,2,0.15,387576,Boston,Massachusetts,02136,1676.0,2005-07-29
83628,for_sale,299999,6,2,0.11,282222,Springfield,Massachusetts,01119,2160.0,NULL
83628,for_sale,375000,3,2,0.13,653317,Haverhill,Massachusetts,01835,1403.0,NULL
83628,for_sale,459900,3,1,0.37,695033,Salem,"New Hampshire",03079,1988.0,2020-08-31
83628,for_sale,479900,7,3,0.04,254546,Lawrence,Massachusetts,01840,2900.0,2009-03-06
83628,for_sale,525000,3,2,0.5,1415202,"West Newbury",Massachusetts,01985,1834.0,1998-02-13
83628,for_sale,1539000,3,3,0.28,76414,Newbury,Massachusetts,01951,2492.0,NULL
83628,for_sale,1539000,3,3,0.33,76413,Newbury,Massachusetts,01951,2492.0,NULL
83628,for_sale,1795000,4,4,1.18,1884308,Newbury,Massachusetts,01951,3300.0,NULL
83630,for_sale,149900,3,1,1.15,822174,Raymond,"New Hampshire",03077,1775.0,2006-10-20
83630,for_sale,279900,3,2,2.06,779936,Henniker,"New Hampshire",03242,1456.0,2014-12-17
83630,for_sale,279900,4,1,0.16,1032679,Manchester,"New Hampshire",03103,1107.0,NULL
83630,for_sale,310000,3,1,0.13,1229098,Manchester,"New Hampshire",03103,1088.0,2017-09-18
83630,for_sale,445000,4,4,0.56,508768,Merrimack,"New Hampshire",03054,2906.0,NULL
83630,for_sale,475000,6,2,0.23,1725334,Manchester,"New Hampshire",03102,3005.0,2018-08-22
83630,for_sale,516000,3,3,0.17,1354415,Manchester,"New Hampshire",03109,2328.0,NULL
83630,for_sale,1295000,4,4,5.59,272588,"New London","New Hampshire",03257,3895.0,NULL
83631,for_sale,699900,4,3,1.29,331605,Durham,"New Hampshire",03824,3090.0,NULL
83632,for_sale,274900,3,1,0.08,1748171,Manchester,"New Hampshire",03103,1158.0,2017-09-26
83633,for_sale,1200000,4,5,36,1268742,Milton,"New Hampshire",03851,3809.0,2019-11-27
83692,for_sale,299000,1,1,0.41,553836,Wareham,Massachusetts,02538,720.0,NULL
83692,for_sale,389900,2,1,0.26,733141,"East Falmouth",Massachusetts,02536,816.0,NULL
83692,for_sale,489900,3,1,0.73,696579,"East Falmouth",Massachusetts,02536,1174.0,NULL
83692,for_sale,609900,3,3,0.55,915013,Lakeville,Massachusetts,02347,1800.0,NULL
83692,for_sale,679900,3,3,2,186127,Middleboro,Massachusetts,02346,2532.0,1996-06-05
83692,for_sale,1226000,4,4,2.53,917486,Lakeville,Massachusetts,02347,4076.0,2003-06-27
83731,for_sale,630000,4,2,0.35,1311265,Kingston,Massachusetts,02364,2871.0,1985-10-18
83803,for_sale,424900,3,2,0.39,1312212,"North Providence","Rhode Island",02904,1058.0,2009-07-07
83803,for_sale,539900,4,3,5.5,654467,Smithfield,"Rhode Island",02828,2584.0,2018-03-12
83820,for_sale,975000,3,3,0.29,1136749,Narragansett,"Rhode Island",02882,1560.0,NULL
83826,for_sale,134900,3,2,0.2,1556430,Mineville,"New York",12956,1574.0,NULL
83826,for_sale,164500,2,2,0.15,1223323,"Port Henry","New York",12974,2080.0,2017-03-21
83826,for_sale,169900,2,2,0.8,1162722,"Port Henry","New York",12974,1304.0,2013-12-02
83826,for_sale,575000,4,2,7.86,955845,"Crown Point","New York",12928,1597.0,1999-12-13
83835,for_sale,444900,5,3,0.1,1447022,Biddeford,Maine,04005,2285.0,NULL
83835,for_sale,479900,3,3,2.12,1083180,Arundel,Maine,04046,1610.0,NULL
83835,for_sale,479900,3,3,2.12,1083181,Arundel,Maine,04046,1610.0,NULL
83835,for_sale,479900,3,3,2.12,1083182,Arundel,Maine,04046,1610.0,NULL
83835,for_sale,479900,3,3,2.12,1083183,Arundel,Maine,04046,1610.0,NULL
83835,for_sale,545000,3,3,1.48,8968,Biddeford,Maine,04005,2117.0,NULL
83862,for_sale,459900,3,1,0.25,1470774,Hyannis,Massachusetts,02601,908.0,NULL
83881,for_sale,56700,2,1,0.05,1900772,Catano,"Puerto Rico",00962,1025.0,NULL
83881,for_sale,73000,3,1,0.05,388120,Catano,"Puerto Rico",00962,872.0,NULL
83881,for_sale,79000,3,2,0.04,1837665,Bayamon,"Puerto Rico",00956,1039.0,NULL
83881,for_sale,83600,2,1,0.19,1837510,Dorado,"Puerto Rico",00646,834.0,NULL
83881,for_sale,85800,3,1,0.12,1837666,Bayamon,"Puerto Rico",00957,810.0,NULL
83881,for_sale,110000,3,2,0.15,1946312,Bayamon,"Puerto Rico",00957,1197.0,NULL
83881,for_sale,799000,5,3,0.49,1837520,Penuelas,"Puerto Rico",00624,2500.0,NULL
83893,for_sale,145000,2,2,0.04,9372,Hinsdale,Massachusetts,01235,936.0,NULL
83942,for_sale,321500,1,1,1.29,18856,Falmouth,Massachusetts,02540,626.0,NULL
83942,for_sale,344500,1,1,1.29,18857,Falmouth,Massachusetts,02540,679.0,NULL
83942,for_sale,399500,1,1,1.29,18858,Falmouth,Massachusetts,02540,799.0,NULL
83942,for_sale,482600,2,1,1.29,18855,Falmouth,Massachusetts,02540,NULL,NULL
83942,for_sale,493200,2,1,1.29,18854,Falmouth,Massachusetts,02540,1038.0,NULL
84024,for_sale,560000,3,2,0.11,822411,Lynn,Massachusetts,01904,1392.0,2004-04-29
84084,for_sale,170000,2,1,1.6,1496349,Sebec,Maine,04481,1250.0,NULL
84084,for_sale,350000,3,3,10,501474,Exeter,Maine,04435,2600.0,NULL
84084,for_sale,990000,5,4,5.55,504905,Holden,Maine,04429,3220.0,NULL
84085,for_sale,45000,4,2,0.2,115333,Caribou,Maine,04736,2000.0,NULL
84085,for_sale,55000,2,1,0.66,384926,Patten,Maine,04765,672.0,NULL
84085,for_sale,89900,1,2,2,1203974,Howland,Maine,04448,570.0,NULL
84085,for_sale,134567,5,3,0.09,991636,Bangor,Maine,04401,2698.0,NULL
84085,for_sale,138500,3,1,0.21,847256,Lincoln,Maine,04457,950.0,NULL
84085,for_sale,140000,4,2,0.18,1218811,Brewer,Maine,04412,2309.0,NULL
84085,for_sale,169900,3,2,0.59,1815953,Bangor,Maine,04401,1446.0,NULL
84085,for_sale,179900,4,2,0.15,562163,Bangor,Maine,04401,1476.0,2005-08-05
84085,for_sale,189900,3,1,0.23,1382397,Bangor,Maine,04401,1200.0,2013-07-17
84085,for_sale,194900,2,1,0.47,644825,"Lake View Plt",Maine,04463,816.0,NULL
84085,for_sale,199000,2,1,1.34,848541,"Greenlaw Chopping Twp",Maine,04668,1267.0,NULL
84085,for_sale,199000,2,1,1.34,1912749,"Grand Lake Stream",Maine,04668,NULL,NULL
84085,for_sale,209900,4,2,0.21,280848,Bangor,Maine,04401,1853.0,2007-11-14
84085,for_sale,235000,2,1,1.72,1487160,"Old Town",Maine,04468,1858.0,NULL
84085,for_sale,279000,3,2,5,1820870,Sherman,Maine,04776,1500.0,2014-05-21
84085,for_sale,320000,3,2,0.28,386052,"Fort Kent",Maine,04743,1574.0,NULL
84085,for_sale,339000,3,3,0.18,881838,Bangor,Maine,04401,2972.0,NULL
84085,for_sale,349900,2,2,0.68,1585001,Medway,Maine,04460,1200.0,NULL
84085,for_sale,349900,3,2,0.75,419095,Holden,Maine,04429,1880.0,NULL
84085,for_sale,355000,4,2,1,104655,"Eagle Lake",Maine,04739,2828.0,2020-02-06
84085,for_sale,359900,3,2,1.68,1890789,Hermon,Maine,04401,1560.0,NULL
84085,for_sale,359900,3,4,0.81,1971489,Hampden,Maine,04444,1560.0,NULL
84085,for_sale,369900,3,2,1.03,1862145,Hermon,Maine,04401,1826.0,NULL
84085,for_sale,374900,3,2,1.22,1844853,Hermon,Maine,04401,1560.0,NULL
84085,for_sale,389900,2,1,0.29,327524,Orrington,Maine,04474,5200.0,NULL
84085,for_sale,409000,3,2,1.57,1844873,Hermon,Maine,04401,1800.0,NULL
84085,for_sale,409900,3,3,1.01,1971488,Hampden,Maine,04444,2000.0,NULL
84085,for_sale,419900,3,3,1.03,1862146,Hermon,Maine,04401,2000.0,NULL
84085,for_sale,419900,3,3,1.68,1844854,Hermon,Maine,04401,2000.0,NULL
84085,for_sale,425000,2,1,2.01,1245833,"Grand Lake Stream Plt",Maine,04668,1084.0,NULL
84085,for_sale,429000,2,2,3.89,481245,Danforth,Maine,04424,1766.0,NULL
84085,for_sale,429000,3,3,1.01,1889767,Hermon,Maine,04401,2000.0,NULL
84085,for_sale,429900,4,3,2.06,914084,Hampden,Maine,04444,2212.0,2019-05-02
84085,for_sale,445000,4,2,14.21,1361395,Waldoboro,Maine,04572,2400.0,NULL
84085,for_sale,449000,3,3,30,984561,Patten,Maine,04765,1800.0,NULL
84085,for_sale,455000,3,3,17.5,794336,"Fort Kent",Maine,04743,NULL,2021-06-18
84085,for_sale,474900,3,3,1.44,1862147,Hermon,Maine,04401,2016.0,NULL
84085,for_sale,484900,4,3,1.31,1859392,Hermon,Maine,04401,2500.0,NULL
84085,for_sale,499000,4,3,0.45,1883746,Hampden,Maine,04444,2500.0,NULL
84085,for_sale,529000,3,3,1.03,1969882,Hermon,Maine,04401,2450.0,NULL
84085,for_sale,549900,3,3,1.41,1872630,Hampden,Maine,04444,2564.0,NULL
84085,for_sale,585000,4,4,10.5,581491,Sherman,Maine,04776,4022.0,NULL
84085,for_sale,599000,3,2,3.1,1815406,Enfield,Maine,04493,1892.0,NULL
84085,for_sale,625000,4,4,10,185687,"Fort Kent",Maine,04743,2930.0,NULL
84085,for_sale,639000,4,4,2.76,237542,Hampden,Maine,04444,4508.0,2020-05-01
84085,for_sale,656000,6,5,2.35,1274256,Moscow,Maine,04920,NULL,NULL
84085,for_sale,679900,2,2,0.75,1143233,"T3 R9 Nwp",Maine,04462,1864.0,NULL
84085,for_sale,749000,7,7,34.5,1038117,Weston,Maine,04424,NULL,2015-08-14
84085,for_sale,750000,3,3,42,76558,Etna,Maine,04434,1719.0,NULL
84085,for_sale,925000,4,3,0.82,655783,"Stockton Springs",Maine,04981,2770.0,NULL
84085,for_sale,995000,5,3,15.5,1272578,Lamoine,Maine,04605,5600.0,NULL
84085,for_sale,2900000,7,7,28,6749,Patten,Maine,04765,NULL,NULL
84086,for_sale,150000,5,1,5,1135264,Stetson,Maine,04488,2600.0,NULL
84086,for_sale,499000,3,3,0.7,831472,Jonesboro,Maine,04648,2536.0,NULL
84087,for_sale,150000,2,1,0.7,1684770,Dexter,Maine,04930,576.0,NULL
84087,for_sale,215000,4,2,0.18,1598305,Orono,Maine,04473,1644.0,NULL
84087,for_sale,225000,3,2,0.92,296353,"Dover Foxcroft",Maine,04426,1790.0,NULL
84087,for_sale,250000,8,4,0.69,1449567,Guilford,Maine,04443,6314.0,NULL
84087,for_sale,259900,4,2,0.3,1407075,Brewer,Maine,04412,1836.0,NULL
84087,for_sale,279900,3,2,1.48,1507225,Sebec,Maine,04481,1825.0,NULL
84088,for_sale,27900,3,1,0.23,1668262,Perry,Maine,04667,836.0,2006-01-20
84088,for_sale,79000,3,1,1.78,1667626,Harrington,Maine,04643,1680.0,NULL
84088,for_sale,97900,3,1,1.75,1312988,"Edmunds Township",Maine,04628,825.0,NULL
84088,for_sale,115000,2,1,32.4,390582,Whiting,Maine,04691,512.0,NULL
84088,for_sale,149000,4,1,2,909913,Cherryfield,Maine,04622,2080.0,NULL
84088,for_sale,150000,2,1,70,259330,Columbia,Maine,04623,980.0,NULL
84088,for_sale,185000,3,2,0.59,1311892,"Columbia Falls",Maine,04623,1900.0,NULL
84088,for_sale,195000,4,1,0.15,1033151,Bangor,Maine,04401,1360.0,2007-02-21
84088,for_sale,199999,2,2,0.29,1660638,Ellsworth,Maine,04605,1760.0,NULL
84088,for_sale,235000,2,2,1.1,1661076,Jonesport,Maine,04649,1680.0,NULL
84088,for_sale,239000,3,2,1.7,584276,Milbridge,Maine,04658,1092.0,NULL
84088,for_sale,240000,4,1,1.46,792981,Jonesport,Maine,04649,2400.0,NULL
84088,for_sale,250000,3,1,8.39,1620349,Ellsworth,Maine,04605,1792.0,NULL
84088,for_sale,259000,2,1,0.8,1072014,Harrington,Maine,04643,1500.0,NULL
84088,for_sale,275000,2,2,1.41,1452147,Whiting,Maine,04691,1320.0,NULL
84088,for_sale,285000,2,1,1.38,1450056,Eastport,Maine,04631,924.0,2021-02-08
84088,for_sale,299000,2,5,0.06,1471090,Lubec,Maine,04652,1435.0,NULL
84088,for_sale,299000,3,2,1.04,1619615,Sullivan,Maine,04664,1536.0,NULL
84088,for_sale,300000,2,1,23,367041,Cutler,Maine,04626,1884.0,NULL
